YEAR;EQ_PRIMARY;INTENSITY;COUNTRY;LATITUDE;LONGITUDE;DEATHS
1965;5.5;0;ALGERIA;35.7;4.4;4
1965;7.3;7;AFGHANISTAN;36.3;70.7;0
1965;5.1;0;IRAN;37.6;47.1;20
1965;6.2;10;GREECE;37.7;21.8;32
1965;6.3;8;GREECE;38.267;22.3;1
1965;7.1;10;GREECE;38.6;22.4;6
1965;6.3;0;GREECE;39.4;24;38
1965;6.6;8;CHINA;43.9;87.8;0
1965;7.2;0;RUSSIA;44.7;148.7;0
1965;6.6;8;USA;47.4;-122.3;7
1965;7.6;0;USA;50.32;177.93;0
1965;8.7;6;USA;51.29;178.55;0
1965;6.5;0;USA;53.03;-167.55;0
1966;7.8;8;CHILE;-25.5;-70.7;3
1966;7.2;0;SOLOMON ISLANDS;-12.334;166.684;0
1966;7.8;0;SOLOMON ISLANDS;-11.893;166.445;0
1966;8.1;9;PERU;-10.748;-78.638;110
1966;7.1;0;SOLOMON ISLANDS;-10.343;160.883;0
1966;7;0;UGANDA;0.6;30.2;140
1966;5.2;0;COLOMBIA;4.6;-73.9;6
1966;5;0;VENEZUELA;10.8;-69.5;0
1966;5.4;7;CHINA;24;97.7;0
1966;8;0;TAIWAN;24.1;122.6;7
1966;6.5;9;CHINA;26.1;103.1;0
1966;6.2;0;CHINA;26.1;103.1;0
1966;6.4;9;CHINA;27.5;100.1;0
1966;5.1;7;CHINA;27.9;99.7;0
1966;5.6;0;INDIA;28.7;78.9;15
1966;6.3;8;NEPAL;29.554;80.854;80
1966;5.3;0;CHINA;37.25;114.78;0
1966;5.6;6;CHINA;37.27;114.97;0
1966;7.4;9;CHINA;37.35;114.92;0
1966;5.2;7;CHINA;37.47;115.03;0
1966;7.6;10;CHINA;37.5;115.1;0
1966;5.9;8;GREECE;37.5;22.1;1
1966;6.2;7;CHINA;37.68;115.27;0
1966;4.8;0;TURKEY;38;42.6;0
1966;0;0;TURKEY;38.5;41.3;14
1966;4.6;0;TURKEY;38.9;41.3;12
1966;6;8;TURKEY;39.1;41.6;10
1966;6.3;0;GREECE;39.2;22;1
1966;6.8;9;TURKEY;39.2;41.6;2394
1966;5.7;0;GREECE;39.2;21.2;1
1966;0;0;UZBEKISTAN;41.2;69.1;10
1966;5.2;7;CHINA;43.83;125.12;0
1966;5.5;6;RUSSIA;44.75;37;0
1967;5.9;0;CHILE;-28.78;-71.19;0
1967;7.5;0;CHILE;-21.7;-69.5;1
1967;7;0;PERU;-10.6;-79.8;0
1967;6.8;9;INDONESIA;-9.2;113.1;54
1967;6.4;0;PAPUA NEW GUINEA;-4.4;152.5;0
1967;5.5;8;INDONESIA;-3.7;119.3;58
1967;6.8;9;COLOMBIA;2.9;-74.9;98
1967;6.1;0;INDONESIA;5.5;97.3;14
1967;6.8;0;COLOMBIA;6.8;-73;20
1967;6.5;8;VENEZUELA;10.6;-67.3;300
1967;6.6;8;INDIA;17.412;73.885;180
1967;7;0;TAIWAN;24.5;122.2;2
1967;5.5;7;CHINA;30.2;104.1;0
1967;6.8;9;CHINA;31.6;100.3;0
1967;5;0;ALGERIA;35.5;-0.1;10
1967;5.4;6;CHINA;36.467;111.217;0
1967;5.7;7;CHINA;37.717;115.217;0
1967;6;0;GREECE;38.4;22;0
1967;6.3;7;CHINA;38.5;116.5;0
1967;5.9;0;GREECE;39.5;21.2;9
1967;6.2;0;TURKEY;39.5;40.4;97
1967;5.6;0;ALBANIA;40;20.2;0
1967;7.3;10;TURKEY;40.7;30.8;86
1967;6.5;10;ALBANIA;41.5;20.5;18
1967;5.3;8;FRANCE;43.2;-0.5;1
1967;7;8;RUSSIA;45.53;151.11;0
1967;7.5;10;MONGOLIA;48.1;102.8;0
1968;7.1;0;NEW ZEALAND;-41.7;172;3
1968;6.9;9;AUSTRALIA;-31.6;117;0
1968;7.3;0;KERMADEC ISLANDS (NEW ZEALAND);-30.8;-178.4;0
1968;7;0;PERU;-5.6;-77.2;15
1968;7.8;8;PAPUA NEW GUINEA;-5.5;153.2;0
1968;7.5;0;PAPUA NEW GUINEA;-3.4;143.3;0
1968;7.7;0;INDONESIA;-2.9;139.3;0
1968;4.6;0;KENYA;-0.6;34.4;1
1968;7.4;8;INDONESIA;0.2;119.8;0
1968;7.6;0;INDONESIA;1.4;126.2;0
1968;6.2;9;VENEZUELA;10.5;-62.6;3
1968;4.6;0;NICARAGUA;12.1;-86.2;0
1968;5.7;0;MEXICO;15.5;-92.7;20
1968;7.3;0;PHILIPPINES;16.5;122.2;270
1968;7.5;7;MEXICO;16.5;-97.8;18
1968;7.5;0;JAPAN;26.3;140.6;0
1968;5.3;0;IRAN;29.8;51.2;0
1968;6.3;0;JAPAN;32;130.6;3
1968;7.5;7;JAPAN;32.3;132.5;1
1968;0;0;JAPAN;33.3;132.2;0
1968;5.4;0;IRAN;33.9;58.2;0
1968;7.3;10;IRAN;34;59;10488
1968;6.5;0;IRAN;34;58.2;700
1968;4.9;8;ALGERIA;36.08;5.07;1
1968;7.6;0;AZORES (PORTUGAL);37.7;-29.4;0
1968;5.1;0;ITALY;37.8;13.2;8
1968;6;0;ITALY;37.9;13.1;216
1968;5;7;ARMENIA;39.1;46.1;0
1968;5;8;ARMENIA;39.1;46.2;0
1968;5.3;7;IRAN;39.2;44.3;38
1968;5.1;0;TURKEY;39.2;40.1;2
1968;0;6;IRAN;39.3;44.4;0
1968;7.2;10;GREECE;39.368;24.957;20
1968;7.2;0;JAPAN;39.4;143.1;0
1968;8.2;6;JAPAN;40.8;143.2;52
1968;7.5;0;JAPAN;41.5;142.7;0
1968;6.6;8;TURKEY;41.8;32.3;24
1968;5.3;0;MONTENEGRO;42.1;19.3;1
1968;7.3;0;RUSSIA;43.586;146.701;0
1968;4.6;6;ITALY;44.08;8;0
1969;5.8;0;SOUTH AFRICA;-33.1;19.6;0
1969;6.3;0;SOUTH AFRICA;-32.9;19.7;12
1969;5.9;11;PERU;-11.9;-75.1;0
1969;6.2;11;PERU;-11.7;-75.1;150
1969;7.5;0;SOLOMON ISLANDS;-7.9;158.9;0
1969;5.4;0;PAPUA NEW GUINEA;-6.6;146.9;0
1969;7.4;8;INDONESIA;-3.1;118.9;64
1969;4.2;0;ECUADOR;-0.8;-78.3;0
1969;7.7;0;INDONESIA;2.1;94.6;0
1969;7.5;0;INDONESIA;4.8;127.4;0
1969;6.2;9;ETHIOPIA;11.9;41.21;40
1969;7.2;6;GUADELOUPE;15.8;-59.7;0
1969;6.4;8;CHINA;22.317;111.8;3000
1969;7;0;EGYPT;27.7;34;2
1969;0;0;JAPAN;32.2;132.1;0
1969;7.8;7;PORTUGAL;36.017;-10.95;13
1969;5.6;8;IRAN;37.1;57.9;50
1969;7.4;0;CHINA;38.2;119.4;0
1969;4.8;8;USA;38.467;-122.692;1
1969;6.5;0;TURKEY;38.6;28.4;53
1969;5.6;8;TURKEY;39.2;28.5;0
1969;5.1;0;TURKEY;39.2;28.6;0
1969;5.5;7;CHINA;39.7;74.8;0
1969;5.5;0;ALBANIA;40.7;19.8;1
1969;6.3;7;CHINA;41.45;79.367;4
1969;4.7;7;ITALY;43.2;12.4;0
1969;8.2;9;RUSSIA;43.6;147.9;0
1969;6;8;BOSNIA-HERZEGOVINA;44.9;17.3;14
1969;6.4;9;BOSNIA-HERZEGOVINA;44.9;17.2;9
1969;7.6;0;JAPAN;45;143.2;0
1969;7.3;10;RUSSIA;57.7;163.6;0
1970;7.6;0;AUSTRALIA;-59.1;157.8;0
1970;6;0;CHILE;-52;-73.8;0
1970;5.1;0;NEW ZEALAND;-44.64;173.62;0
1970;6.4;0;CHILE;-22.28;-70.55;0
1970;6;0;CHILE;-20.94;-69.81;0
1970;7.5;0;SOLOMON ISLANDS;-14.095;166.57;0
1970;5.4;9;PERU;-9.9;-75.6;12
1970;7.9;10;PERU;-9.2;-78.8;66794
1970;7.3;8;PAPUA NEW GUINEA;-4.907;145.471;15
1970;7.6;10;PERU;-4;-80.7;82
1970;7.1;0;PERU;-1.5;-72.6;1
1970;6.6;0;COLOMBIA;6.2;-77.6;0
1970;7.6;6;PHILIPPINES;6.8;126.7;0
1970;7.1;0;PHILIPPINES;12.6;122.1;3
1970;7.3;6;PHILIPPINES;15.78;121.71;15
1970;5.3;7;PHILIPPINES;20.6;122;0
1970;5.4;0;INDIA;21.7;73;26
1970;7.8;10;CHINA;24.1;102.5;10000
1970;7;0;JAPAN;32.2;131.7;0
1970;6.7;8;IRAN;37.8;55.9;220
1970;4.8;0;IRAN;38.6;44.7;5
1970;4.9;0;TURKEY;38.8;36.7;1
1970;5.7;8;TURKEY;39.1;28.7;0
1970;7.4;10;TURKEY;39.2;29.5;1086
1970;6.6;0;KAZAKHSTAN;42.5;78.8;0
1970;5.7;0;RUSSIA;43;47;0
1970;6.5;8;RUSSIA;43;47.1;0
1970;5.1;0;RUSSIA;43.84;39.34;0
1970;5.5;7;CROATIA;44;16;0
1970;7.5;0;CANADA;51.8;-131;0
1970;6;5;USA;57.5;-153.9;0
1971;7.8;9;CHILE;-32.5;-71.2;83
1971;6.3;5;CHILE;-25.5;-69.2;1
1971;7.1;7;VANUATU;-15.5;167.2;1
1971;5.7;9;PERU;-14.1;-73.3;5
1971;5.2;0;INDONESIA;-7.2;109.1;1
1971;7;7;PAPUA NEW GUINEA;-6.5;146.6;0
1971;7.9;9;PAPUA NEW GUINEA;-5.5;153.9;2
1971;7.9;6;PAPUA NEW GUINEA;-4.9;153.2;0
1971;8.1;9;INDONESIA;-3.1;139.7;0
1971;6.3;7;PERU;-2.7;-77.4;1
1971;7.1;6;INDONESIA;0.6;98.8;0
1971;6.1;0;DOMINICAN REPUBLIC;18;-69.8;0
1971;5.9;0;IRAN;28.3;55.6;1
1971;5.9;7;CHINA;28.9;103.7;0
1971;5.1;0;IRAN;29.8;51.9;0
1971;4.8;0;IRAN;30;50.7;0
1971;6.5;11;USA;34.412;-118.4;65
1971;5.3;0;IRAN;36.3;52.7;1
1971;5.3;0;IRAN;36.6;55.6;1
1971;5.9;6;TURKEY;37.6;29.8;100
1971;6.7;8;TURKEY;38.8;40.5;1000
1971;7.3;0;JAPAN;41.4;143.5;0
1971;4.6;8;ITALY;42.5;11.8;24
1971;5.2;0;ITALY;44.8;10.3;2
1971;6.2;0;RUSSIA;46.3;140.9;0
1971;6.6;0;RUSSIA;46.4;141.2;0
1971;6.1;0;RUSSIA;46.4;141.1;0
1971;7.1;9;RUSSIA;46.5;141.2;0
1971;5.5;0;RUSSIA;46.7;141.4;0
1971;7.1;6;USA;51.4;-177.2;0
1971;5.7;0;USA;51.5;179.1;0
1971;6.3;0;RUSSIA;52.9;159.2;0
1971;7.8;10;RUSSIA;56;163.3;0
1972;5.4;0;CHILE;-30.6;-71;0
1972;6.6;7;CHILE;-30.5;-71.8;0
1972;7;5;NEW CALEDONIA;-20;168.8;0
1972;6.1;9;PERU;-6.8;-76.8;7
1972;7.1;5;SOLOMON SEA;-6;152.9;0
1972;7.8;0;INDONESIA;3.9;124.3;0
1972;7.4;6;PHILIPPINES;6.5;126.6;0
1972;6.2;0;NICARAGUA;12.4;-86.1;10000
1972;7.2;6;PHILIPPINES;13.4;120.3;0
1972;7.5;6;TAIWAN;22.5;122.3;1
1972;7.6;5;TAIWAN;22.6;122.1;0
1972;7.7;0;TAIWAN;23;122.2;0
1972;6.9;5;TAIWAN;23.6;121.6;4
1972;6.9;9;IRAN;28.4;52.8;30000
1972;4.5;0;IRAN;29.7;50.9;0
1972;5.3;0;IRAN;30.1;50.8;0
1972;7.2;10;JAPAN;33.3;140.8;0
1972;7.4;10;JAPAN;33.3;140.7;0
1972;6.2;0;PAKISTAN;36;73.4;100
1972;6.1;6;AFGHANISTAN;36.2;69.7;11
1972;6;8;GREECE;37.9;22.4;0
1972;6.3;7;GREECE;38.3;20.3;0
1972;4.8;0;ITALY;43.8;13.3;1
1972;4.4;0;ITALY;43.8;13.3;2
1972;5.3;8;FRANCE;46;-1.1;0
1972;7.6;7;USA;56.82;-135.68;0
1973;7.5;0;ANTARCTICA;-60.82;-21.55;0
1973;5.1;6;NEW ZEALAND;-39.58;176.57;0
1973;5.5;5;AUSTRALIA;-34.13;150.27;0
1973;6.7;7;CHILE;-32.5;-71.5;0
1973;7.2;8;VANUATU;-15.12;166.9;0
1973;7.5;7;VANUATU;-14.46;166.6;0
1973;6.5;0;COLOMBIA;4.956;-78.144;1
1973;6.5;0;COSTA RICA;10.679;-84.759;26
1973;5.9;0;ETHIOPIA;11.66;43.03;0
1973;7.5;9;PHILIPPINES;13.4;122.8;15
1973;6.2;7;MEXICO;18.27;-96.6;600
1973;7.5;0;MEXICO;18.48;-103;56
1973;6.5;8;USA;19.936;-155.098;0
1973;5.2;0;IRAN;28.58;52.62;0
1973;5.5;0;IRAN;30.57;52.89;1
1973;7.6;10;CHINA;31.4;100.58;0
1973;5.7;7;USA;34.1;-119;0
1973;7.5;0;CHINA;35.18;86.48;0
1973;5.6;8;GREECE;35.18;23.8;0
1973;3.5;6;ITALY;37.66;15.167;0
1973;5.1;8;AZORES (PORTUGAL);38.46;-28.31;1
1973;5.5;8;GREECE;38.9;20.44;0
1973;7.7;8;JAPAN;43.2;145.8;0
1973;6.6;0;RUSSIA;43.2;146.6;0
1973;7.1;8;RUSSIA;43.3;146.4;0
1973;7.2;8;RUSSIA;50.5;156.6;0
1974;7.1;6;CHILE;-38.5;-73.4;0
1974;5.9;0;ARGENTINA;-22.124;-64.638;0
1974;6.3;0;PERU;-12.3;-76.35;10
1974;8.1;9;PERU;-12.27;-77.79;78
1974;7;0;SOLOMON ISLANDS;-7.5;155.9;0
1974;7.1;6;SOLOMON ISLANDS;-7.4;155.6;0
1974;6.2;0;GABON;-0.28;12.92;0
1974;5;0;COLOMBIA;6.89;-72.93;3
1974;7.3;0;COLOMBIA;7.75;-77.69;11
1974;6.1;0;VENEZUELA;10.56;-63.38;5
1974;7.5;8;ANTIGUA AND BARBUDA;17.3;-62;0
1974;5.4;0;IRAN;28;55.8;0
1974;7.1;0;CHINA;28.24;104.01;20000
1974;5.5;0;CHINA;31.6;119.2;0
1974;6.5;9;JAPAN;34.5;138.7;30
1974;6.2;7;PAKISTAN;35.1;72.9;5300
1974;5.7;6;JAPAN;36;139.82;2
1974;5.2;0;TURKEY;38.6;27;2
1974;6.7;4;RUSSIA;43.2;146.7;0
1974;4.5;7;SLOVENIA;44.97;15.53;0
1974;6.7;0;MONGOLIA;45.14;94.03;0
1975;7.7;0;CHILE;-38.18;-73.23;0
1975;6.9;8;CHILE;-29.9;-71.3;2
1975;7.8;0;TONGA;-24.894;-175.119;0
1975;4.9;0;FIJI;-18.672;178.464;0
1975;7.8;5;SAMOA;-16.265;-172.467;0
1975;7.7;7;PAPUA NEW GUINEA;-7.104;155.152;0
1975;5.6;8;INDONESIA;-6.7;106.7;1
1975;7.9;8;PAPUA NEW GUINEA;-6.59;155.054;0
1975;5.9;7;INDONESIA;-5;130;0
1975;6.1;0;VENEZUELA;10.04;-69.75;3
1975;7.6;6;PHILIPPINES;12.54;125.993;1
1975;6.1;7;USA TERRITORY;13.843;144.754;0
1975;7.7;9;USA;19.451;-155.033;0
1975;6.5;0;MYANMAR (BURMA);21.49;94.7;1
1975;6.1;0;IRAN;27.5;56.26;7
1975;5;7;IRAN;31.599;51.037;2
1975;6.8;0;INDIA;32.46;78.43;47
1975;5.8;7;JAPAN;33;131.1;0
1975;6.1;6;JAPAN;33.19;131.3;0
1975;7.7;6;ATLANTIC OCEAN;35.997;-17.649;0
1975;4.3;0;ALGERIA;36.32;5.241;1
1975;6.7;9;TURKEY;38.474;40.723;2311
1975;5.5;9;GREECE;38.628;21.798;1
1975;5.6;8;USA;39.439;-121.528;0
1975;6.7;6;TURKEY;40.42;26.14;0
1975;7.4;10;CHINA;40.64;122.58;300
1975;6;8;USA;42.06;-112.55;0
1975;5.2;0;RUSSIA;42.89;46.99;0
1975;7;0;RUSSIA;43.024;147.734;0
1975;7.6;9;USA;53.11;173.5;0
1976;7.8;8;KERMADEC ISLANDS (NEW ZEALAND);-29.208;-177.886;0
1976;8;0;KERMADEC ISLANDS (NEW ZEALAND);-28.427;-177.657;0
1976;5.2;0;SOUTH AFRICA;-27.953;26.653;4
1976;7.3;8;CHILE;-20.52;-68.92;1
1976;6.5;0;INDONESIA;-8.17;114.888;573
1976;7.1;0;INDONESIA;-4.603;140.091;6000
1976;7.1;8;INDONESIA;-4.517;139.918;133
1976;6.7;0;ECUADOR;0.78;-79.8;10
1976;6.2;7;MALAYSIA;4.96;118.31;0
1976;8;6;PHILIPPINES;6.292;124.09;1200
1976;6.8;0;PHILIPPINES;7.249;122.939;0
1976;6.7;0;PANAMA;7.4;-78.1;5
1976;5.1;0;GUATEMALA;14.767;-91.061;4
1976;7.5;9;GUATEMALA;15.324;-89.101;23000
1976;6.4;0;MEXICO;17.4;-100.64;0
1976;7.4;9;CHINA;24.531;98.71;0
1976;7.3;9;CHINA;24.57;98.953;0
1976;6.2;8;IRAN;33.8;59.15;17
1976;6.1;5;AFGHANISTAN;36.51;71.04;0
1976;5.5;8;AFGHANISTAN;36.61;67.79;50
1976;4.9;4;TURKEY;37.7;28.89;4
1976;0;0;IRAN;39;44;1
1976;7.3;10;TURKEY;39.12;44.03;5000
1976;7.5;11;CHINA;39.57;117.98;242769
1976;7.4;9;CHINA;39.664;118.401;0
1976;7;7;UZBEKISTAN;40.31;63.77;0
1976;7;10;UZBEKISTAN;40.38;63.47;0
1976;5.5;0;TURKEY;40.89;42.85;4
1976;4.8;0;TURKEY;41.13;43.01;1
1976;7;5;RUSSIA;44.915;149.123;0
1976;5.5;7;ITALY;46.28;13.157;5
1976;6;9;ITALY;46.302;13.197;11
1976;5.9;9;ITALY;46.32;13.13;2
1976;6.5;10;ITALY;46.356;13.275;978
1976;6.4;0;ICELAND;66.16;-16.58;0
1977;7.4;9;ARGENTINA;-31.03;-67.77;70
1977;7.2;0;TONGA;-25.856;-175.406;0
1977;7.2;4;TONGA;-22.878;-175.9;1
1977;7.6;6;SAMOA;-16.696;-172.095;0
1977;8;0;INDONESIA;-11.085;118.464;0
1977;8.1;7;SOLOMON ISLANDS;-9.965;160.731;18
1977;7.6;7;SOLOMON ISLANDS;-9.89;160.348;0
1977;7.5;0;SOLOMON ISLANDS;-9.844;160.822;0
1977;6.8;6;SOLOMON ISLANDS;-9.828;160.323;34
1977;5.2;6;INDONESIA;-8.22;115.19;0
1977;5.5;4;PAPUA NEW GUINEA;-1.081;146.23;0
1977;6;8;INDONESIA;0.45;100.02;0
1977;6.5;0;COLOMBIA;7.34;-76.3;3
1977;7.3;7;PHILIPPINES;16.77;122.33;1
1977;6.9;0;IRAN;27.61;56.39;167
1977;5.8;0;IRAN;30.95;56.47;584
1977;5.9;0;IRAN;31.98;50.68;366
1977;4.9;0;IRAN;36.73;55.04;0
1977;4.9;0;TURKEY;38.56;40.02;30
1977;5.4;0;IRAN;38.934;44.38;3
1977;0;0;IRAN;39;44;6
1977;5.9;0;TAJIKISTAN;40.04;70.85;0
1977;5.1;7;ROMANIA;42.11;23.97;0
1977;7.5;0;ROMANIA;45.777;26.703;1641
1977;4.6;6;SLOVENIA;46.29;14.29;0
1978;7.7;0;KERMADEC ISLANDS (NEW ZEALAND);-30.68;-177.36;0
1978;7;9;CHILE;-26.51;-70.54;0
1978;6.9;0;PHILIPPINES;8.249;122.403;0
1978;4.5;0;GUATEMALA;14.843;-91.022;17
1978;7.7;0;MEXICO;16.01;-96.591;9
1978;6.6;0;MEXICO;17.03;-99.74;1
1978;7.4;0;TAIWAN;22.282;121.512;0
1978;7;0;TAIWAN;23.247;122.075;2
1978;5.9;2;PAKISTAN;29.926;66.302;1
1978;6.2;0;IRAN;32.14;49.65;76
1978;7.8;0;IRAN;33.386;57.434;20000
1978;5.6;7;USA;34.35;-119.7;0
1978;6.6;5;JAPAN;34.809;139.259;25
1978;4.9;4;JAPAN;35.1;132.6;0
1978;4.4;0;SPAIN;36.63;-6.871;0
1978;5;0;ITALY;38.1;16.03;2
1978;7.7;8;JAPAN;38.19;142.028;28
1978;5.7;0;ITALY;38.391;15.066;5
1978;6.1;8;JAPAN;38.78;141.95;0
1978;6.8;9;UZBEKISTAN;39.35;72.61;0
1978;4.5;0;TURKEY;39.69;39.79;0
1978;6.4;8;GREECE;40.739;23.229;50
1978;5.6;7;GREECE;40.759;23.268;0
1978;7.1;8;KAZAKHSTAN;42.839;78.606;0
1978;5.7;0;SERBIA;43.269;20.919;0
1978;6.7;4;RUSSIA;44.026;149.002;0
1978;6.6;5;RUSSIA;44.14;149.029;0
1978;6.8;5;RUSSIA;44.209;148.971;0
1978;7.6;6;RUSSIA;44.244;148.862;0
1978;7.5;8;RUSSIA;44.592;146.581;0
1978;7.5;6;RUSSIA;44.932;148.439;0
1978;5.3;8;GERMANY;48.29;9.01;0
1979;7.5;5;NEW ZEALAND;-46.675;165.707;0
1979;6.1;0;AUSTRALIA;-30.812;117.179;0
1979;6.9;0;FIJI;-16.76;-179.984;0
1979;6.9;0;PERU;-16.39;-72.658;18
1979;6.3;0;INDONESIA;-8.39;115.889;27
1979;5.4;0;INDONESIA;-8.299;115.934;0
1979;6.2;0;INDONESIA;-8.254;115.847;2
1979;5.8;0;INDONESIA;-8.207;115.949;22
1979;6.1;0;INDONESIA;-7.656;108.252;30
1979;6.2;0;PAPUA NEW GUINEA;-4.98;145.577;0
1979;6.6;0;INDONESIA;-3.299;102.712;8
1979;7.9;0;INDONESIA;-1.679;136.04;15
1979;7.7;9;COLOMBIA;1.598;-79.358;600
1979;6.4;9;COLOMBIA;4.805;-76.217;72
1979;6.5;0;PANAMA;8.316;-82.943;0
1979;6.8;0;GUATEMALA;13.833;-90.881;4
1979;4.7;7;GUATEMALA;14.321;-90.082;0
1979;7.6;0;MEXICO;17.813;-101.276;5
1979;5.4;8;CHINA;31.452;119.241;42
1979;6.9;9;USA;32.634;-115.324;0
1979;6.8;0;IRAN;33.897;59.472;200
1979;6.6;0;IRAN;33.918;59.741;350
1979;7.5;5;IRAN;33.962;59.726;17
1979;6;0;IRAN;34.033;59.817;0
1979;5.6;0;GREECE;34.53;24.437;0
1979;5.2;8;GREECE;39.536;20.398;1
1979;4.9;0;TURKEY;39.672;28.66;0
1979;6.4;0;JAPAN;40.232;143.703;0
1979;5.9;0;CHINA;41.145;108.129;0
1979;5.3;0;MONTENEGRO;41.956;19.023;0
1979;6.9;9;MONTENEGRO;42.096;19.209;131
1979;6.2;8;MACEDONIA;42.255;18.752;0
1979;5.8;0;ITALY;42.812;13.061;5
1979;7.5;7;USA;60.691;-141.671;0
1980;5.6;6;NEW ZEALAND;-39.542;176.478;0
1980;4.9;0;PERU;-13.347;-74.545;7
1980;7.9;0;SOLOMON ISLANDS;-12.525;165.916;0
1980;7.5;0;SOLOMON ISLANDS;-12.41;166.381;0
1980;5.8;0;INDONESIA;-8.082;108.793;0
1980;5.6;0;ECUADOR;-1.948;-80.017;8
1980;5;0;COLOMBIA;8.045;-72.441;0
1980;5.3;0;GUATEMALA;14.716;-91.317;0
1980;6.4;0;HONDURAS;15.888;-88.516;2
1980;6.4;9;MEXICO;18.211;-98.24;300
1980;6.5;0;NEPAL;29.598;81.092;200
1980;6.4;5;MEXICO;32.22;-114.985;1
1980;4.8;0;INDIA;32.834;75.629;0
1980;4.9;0;INDIA;32.913;75.633;15
1980;5.2;0;IRAN;34.503;50.59;3
1980;5.8;0;IRAN;34.587;50.652;26
1980;6.2;8;JAPAN;34.808;139.181;0
1980;6;6;JAPAN;35.45;139.964;2
1980;7.7;10;ALGERIA;36.195;1.354;5000
1980;5.4;0;IRAN;37.19;50.201;1
1980;6.1;7;USA;37.6;-118.84;0
1980;5.9;7;USA;37.855;-121.816;0
1980;5.1;7;USA;38.174;-83.907;0
1980;6.9;8;AZORES (PORTUGAL);38.727;-27.75;69
1980;4;0;GREECE;39.203;22.729;1
1980;6.4;9;GREECE;39.269;23.041;1
1980;5.2;6;TAJIKISTAN;40.113;70.596;0
1980;4.5;8;ITALY;40.459;15.855;0
1980;6.9;10;ITALY;40.914;15.366;4689
1980;7.2;7;USA;41.117;-124.253;5
1980;5.8;8;SERBIA;43.294;20.837;0
1980;7;7;RUSSIA;43.53;146.753;0
1980;5.2;5;USA;46.214;-122.194;0
1981;7.6;0;NEW ZEALAND;-48.786;164.357;0
1981;7.5;6;CHILE;-33.134;-73.074;1
1981;7.7;6;SAMOA;-14.96;-173.085;0
1981;5.2;0;PERU;-13.166;-74.522;10
1981;4.8;0;PERU;-13.144;-74.376;8
1981;6.7;0;INDONESIA;-4.576;139.232;305
1981;5.4;7;COLOMBIA;8.117;-72.527;15
1981;7.3;0;MEXICO;18.048;-102.084;9
1981;5.3;8;EGYPT;23.686;32.604;0
1981;4;0;PAKISTAN;29.856;66.962;6
1981;6.7;0;IRAN;29.913;57.715;3000
1981;7.1;0;IRAN;30.013;57.794;3000
1981;6.8;8;CHINA;30.927;101.098;150
1981;6;7;USA;33.133;-115.65;0
1981;5.9;0;PAKISTAN;35.693;73.594;220
1981;6.4;9;GREECE;38.209;23.288;1
1981;6.7;8;GREECE;38.222;22.934;22
1981;6.9;0;JAPAN;38.64;142.75;0
1981;7.5;0;GREECE;39.243;25.227;0
1981;5.6;8;GREECE;39.481;20.699;2
1981;4.6;7;ITALY;41.051;14.601;12
1981;5.5;8;BOSNIA-HERZEGOVINA;44.849;17.312;0
1982;7.7;0;TONGA;-24.133;-175.864;0
1982;6.1;6;PERU;-12.69;-76.065;3
1982;7.5;0;SOLOMON ISLANDS;-12.597;165.931;0
1982;6.4;0;INDONESIA;-9.265;118.479;0
1982;5.9;0;INDONESIA;-8.405;123.08;13
1982;5.6;0;INDONESIA;-8.375;120.577;0
1982;5.5;0;INDONESIA;-6.863;106.936;0
1982;5.4;0;INDONESIA;4.374;97.755;0
1982;6.3;0;INDIA;6.946;94.002;0
1982;6;0;HONDURAS;13.158;-87.589;0
1982;6.2;7;EL SALVADOR;13.313;-89.339;43
1982;7.1;7;PHILIPPINES;13.752;124.358;0
1982;5.1;4;HONDURAS;14.487;-89.121;3
1982;6;8;YEMEN;14.701;44.379;2800
1982;7;6;MEXICO;16.558;-98.358;9
1982;3.5;0;MEXICO;17.25;-93.21;10
1982;5.5;7;CHINA;31.907;99.931;10
1982;6.1;0;JAPAN;33.826;139.434;0
1982;6.6;0;AFGHANISTAN;36.148;69.011;500
1982;6.8;0;JAPAN;36.194;141.702;0
1982;4.6;0;CHINA;36.785;105.55;0
1982;5.5;8;MACEDONIA;40.883;19.59;1
1982;6.7;10;JAPAN;42.158;142.361;110
1982;4.4;7;ITALY;43.164;12.586;0
1982;4.5;6;CANADA;46.975;-66.659;0
1983;7.3;7;CHILE;-26.535;-70.563;5
1983;7.6;6;UK TERRITORY;-6.852;72.11;0
1983;6.4;5;PAPUA NEW GUINEA;-5.392;151.868;10
1983;7.6;7;PAPUA NEW GUINEA;-4.883;153.581;0
1983;6.5;0;PERU;-4.843;-78.103;10
1983;6.5;0;INDONESIA;-4.056;127.924;0
1983;6;0;INDONESIA;1.084;121.052;0
1983;6.1;7;INDONESIA;1.131;120.858;2
1983;4.9;8;COLOMBIA;2.461;-76.686;350
1983;6.6;7;INDONESIA;5.723;94.722;0
1983;7.3;0;COSTA RICA;8.717;-83.123;6
1983;6.2;9;COSTA RICA;9.652;-83.688;2
1983;6.2;9;GUINEA;11.866;-13.529;443
1983;5.9;0;THAILAND;14.926;99.023;0
1983;6.7;7;MEXICO;16.147;-95.232;0
1983;6.5;8;PHILIPPINES;18.231;120.86;16
1983;6.7;8;USA;19.43;-155.454;0
1983;4.2;0;PAKISTAN;30.349;67.84;0
1983;6;8;JAPAN;33.941;139.513;0
